PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerItemContentExist,SLCoitems,0,,,,Byte,CASE WHEN ItItemContent = 1 THEN 1 ELSE 0 END,0
DerItemFeatTempl,SLCoitems,0,,,,String,dbo.ItemFeatTempl(Item),0
DerItemNotAvailable,SLCoitems,0,,,,Byte,0,0
DerItExist,SLCoitems,0,,,,Byte,"CASE
   WHEN EXISTS (SELECT TOP 1 1 FROM dbo.item  WHERE (item.item = Item)) 
   THEN 1
   ELSE 0
END",0
DerLate,SLCoitems,0,,,,Byte,(CASE WHEN Stat<>'C' THEN 1 ELSE 0 END),0
DerLbrExtended,SLCoitems,0,,,,Decimal,QtyOrderedConv * LbrCostConv,0
DerLineInvoicedPrice,SLCoitems,0,,,,Decimal,(SELECT SUM(inv_item.qty_invoiced * inv_item.price) FROM dbo.inv_item where inv_item.co_num = CoNum and inv_item.co_line = CoLine),0
DerLoc,SLCoitems,0,,,,String,'',0
DerLot,SLCoitems,0,,,,String,'',0
DerLotPrefix,SLCoitems,0,,,,String,'',0
DerMargin,SLCoitems,0,,,,Decimal,"dbo.CoitemMargin(CoNum, CoLine, CoRelease, 0)",0
DerMarginPercent,SLCoitems,0,,,,Decimal,"dbo.CoitemMargin(CoNum, CoLine, CoRelease, 1)",0
DerMarkup,SLCoitems,0,,,,Decimal,MOProdcodeMarkup,0
DerMatlExtended,SLCoitems,0,,,,Decimal,QtyOrderedConv * MatlCostConv,0
DerMaxQtyToPackConv,SLCoitems,0,,,,Decimal,0,0
DerMessage,SLCoitems,0,,,,String,null,0
DerNetPrice,SLCoitems,0,,,,Decimal,"CASE
WHEN CopUseAltPriceCalc = 1 THEN
   ROUND((1.0 - ISNULL(Disc,0) / 100.0) * ISNULL(PriceConv,0), DerCurrencyPlaces) * ISNULL(QtyOrderedConv,0)
ELSE
   ROUND(ISNULL(QtyOrderedConv,0) * (1.0 - ISNULL(Disc,0) / 100.0) * ISNULL(PriceConv,0), DerCurrencyPlaces)
END",0
DerNonInventoryItemFlag,SLCoitems,0,,,,Byte,CASE WHEN ItPlanFlag IS NULL THEN 1 ELSE 0 END,0
DerOldCoLine,SLCoitems,0,,,,Short Integer,,0
DerOldCoNum,SLCoitems,0,,,,NumSortedString,,0
DerOldStat,SLCoitems,0,,,,String,Stat,0
DerOnTime,SLCoitems,0,,,,Byte,CASE WHEN DerShippedBeforeDueDate > DaysShippedBeforeDueDateTolerance OR DerShippedAfterDueDate > DaysShippedAfterDueDateTolerance THEN 1 ELSE 0 END,0
DerOrderID,SLCoitems,0,,,,String,"dbo.ApsOrderId(CoNum, CoLine, CoRelease)",0
